date_identified,implant_type,url,hash,c2
2019-09-08 08:47:03,Revenge,https://t.co/hIoJcgwcMv,8153ed29af9e4e8c876fd0f12f232ead7ab34d290e6ea2b60512b268e3c8d46e,127.0.0.1:1443
2019-09-08 08:02:03,njRat,https://t.co/Jj6KIuYdLF,db626e3d3c8876931f0e6912b47e5efa151cbc0dc335555b64e94287bbc49d99,rooney.access.ly:1177
2019-09-08 06:17:19,njRat,https://t.co/pfGbhFldm2,5395471fc8e029eaf129acd137269b7fbfc2f15aa0fffe221fe0439f8c88c104,k1ll3r157csgo007.ddns.net:1177
2019-09-08 06:17:02,njRat,https://t.co/mPAhyM9Gbq,fa114d07bc50c9834e7cf1837231949e6425dde0a4dc3839384e9eab271984e7,itachituff.duckdns.org:5557
2019-09-08 01:47:03,njRat,https://t.co/Mv2EryOQxM,09daec8c9442d2d15f0c450736a905354b5733eb46eacf76a32a66c3167a5c64,seniormezo12.sytes.net:8811
2019-09-08 01:32:04,njRat,https://t.co/KhNniA3Xnz,09daec8c9442d2d15f0c450736a905354b5733eb46eacf76a32a66c3167a5c64,seniormezo12.sytes.net:8811
2019-09-08 00:17:02,Revenge,https://t.co/qJIYJCBICH,5da1b9b39f5254826dfb178cbaa780f2a731ca451fff9cad4ff23885b2a0ed5e,127.0.0.1:120
2019-09-08 00:02:20,njRat,https://t.co/z8IJatyXFp,8b7a57ab57fbc87a1e186a634fcb50f184c044c1aeb90442530b6908932ace66,shadowpc.linkpc.net:1177
2019-09-08 00:02:03,Revenge,https://t.co/tc6oGI9HJX,b8a67dd147143f7262d0a85c5b5cab836ecdc871d49376a33d07c9f9e0a6c558,127.0.0.1:213
2019-09-07 21:47:19,njRat,https://t.co/u2c3fgc8r3,1151a80a24e3a21e9ff9a9cf9a54ff48908b9ae3079fef9ee0cf83d2d2da14c1,lislah.ddns.net:1177
2019-09-07 21:47:02,njRat,https://t.co/V5aXTKY1Wy,ac930ae8845b02cd7a13933b2c9da60e6f5bed61de1dfb8bc3a691466aa1b67c,MORFEY-50207.portmap.host:50207
2019-09-07 20:02:02,njRat,https://t.co/oBRk2kHKBJ,f71db56db7aca89c5da935e2e6f3afddd5bfe85de3cf1249d2bbb446c114ebc0,127.0.0.1:5552
2019-09-07 19:32:03,njRat,https://t.co/z4CvYzHo2k,3e2b457713412bd4638cb3c5ad4bf81e0d6a718e17945a00c330131e8086c683,127.0.0.1:5552
2019-09-07 19:06:52,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/G4aPrWMZ5t,1a7557285bf8eeb689006abcdaa8365f0fe21736917d6a4e1e7d2ff7c48d1ef5,104.154.246.115:443
2019-09-07 18:47:02,njRat,https://t.co/i3IFIxBy3C,74fb1d208e09dc8289bddfe39cf86479c7634f0a5c91d176ab3b71cd4008a061,anVzdGZsZXgua3JvLmty:8282
2019-09-07 18:17:03,njRat,https://t.co/dp1LO7YT0U,21722fc057c04b3c6ac8da367dab53f734cfa18a35505c1d639366aba7b6f690,hamzawi.ddns.net:5552
2019-09-07 17:17:02,Revenge,https://t.co/ZJQ72RhcCr,247139abd850ffda38000e83f22c5a6f2ed2a8a190fb68ed19a4bef90dc84208,nana10.hopto.org:213
2019-09-07 15:47:02,Revenge,https://t.co/0EysECCzRl,204ebf40c8ac0943ebd1fdc83130921babd8acfb92924fab99be36f0ab1db3b2,soumia26.ddns.net:333
2019-09-07 15:32:38,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/Xb2P8yZNtS,db3caf2cc03e43f6e6f0a184e1ea39c589ed13dbae126a16b3dbc4e87f49f868,37.48.83.137
2019-09-07 15:25:47,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/BDBlnPiYUt,4bbba0227a7fa49073f918b86978ebcd37c1cd9fe4177f649192349c37eda94a,104.154.246.115:443
2019-09-07 14:20:02,ZHacker13_ReverseTCPShell,https://t.co/k7NGWv5VT9,deb6a53c4404bf183de3cadd4f7503d1f77d5b3642abc8fb0a4b6a146a2c31d9,RechtsAnwaltBlox-34943.portmap.host:4444
2019-09-07 14:17:02,njRat,https://t.co/6Dp1qIxsFC,c6665cb774074a5f15b8ac24e2746fd7c16da79666e70fec9a1c6ad4ff266916,127.0.0.1:1177
2019-09-07 14:02:02,njRat,https://t.co/d2aW2C7H3g,ce134f53af36418d815bc56b703e9c6c1602ab6dd2b1f673fb31a4d00813aac2,q8y12.ddns.net:5553
2019-09-07 13:47:03,njRat,https://t.co/yhJMnWLrT6,2e55a84131b0dfa8338aa9a634eda031ca5712b87f56ed2ab807b797dfa2082f,127.0.0.1:1177
2019-09-07 13:32:02,Revenge,https://t.co/HYymXP59la,cf1fe1b18cd24cdd6256766a2840692fcfc618a972aa1902ee2377efe083d229,192.168.2.101:2302
2019-09-07 13:30:33,PowerShell_Meterpreter_Reverse_HTTP_x86,https://t.co/YGkuxlbDDT,db3caf2cc03e43f6e6f0a184e1ea39c589ed13dbae126a16b3dbc4e87f49f868,37.48.83.137
2019-09-07 13:22:09,ZHacker13_ReverseTCPShell,https://t.co/RUzHkvkSEQ,1d3cd76ece974acfa62cf8b1e6ad3e767585aeeaff1b003050dd34cef2111c45,RechtsAnwaltBlox-34943.portmap.host:4444
2019-09-07 13:21:38,ZHacker13_ReverseTCPShell,https://t.co/YhP86ctEv2,e4267c013cf7653395b5621599e81b60e58553738b15b7b5be20898b4ec7709f,82.102.24.42:4444
2019-09-07 13:02:03,njRat,https://t.co/xVL79GkQtB,2b531da23101b34ba1798a260f8bf89d8168bd598a91f4c6217259ccb7c599e7,vogelmi.linkpc.net:1177
2019-09-07 12:55:17,njRat,https://t.co/c8DZydixU1,cc69d2747fdf4ac5aa858c50211e4119e6f444a79fce2cbdb15f1b85c74b32dc,sandboxupdate.myq-see.com:2002
2019-09-07 12:55:00,njRat,https://t.co/Od1VWj4iJt,cc69d2747fdf4ac5aa858c50211e4119e6f444a79fce2cbdb15f1b85c74b32dc,sandboxupdate.myq-see.com:2002
2019-09-07 12:49:21,njRat,https://t.co/YOPN4EoShQ,cc69d2747fdf4ac5aa858c50211e4119e6f444a79fce2cbdb15f1b85c74b32dc,sandboxupdate.myq-see.com:2002
2019-09-07 12:02:03,njRat,https://t.co/4DBDZtZL9w,4399ca69e496acac2b005bb7fd22fa0fa9c2c10a0d6337f8a346cbc8c379d0bb,"127.0.0.1:5553,abdou1212.ddns.net"
2019-09-07 12:00:03,PowerShell_Empire_Agent,https://t.co/3MuU5aj0AV,07dfd439ad9efd24d65db4deb1d7b820fbfd9c67a10389d76b880b346bacdf33,10.211.55.4
2019-09-07 11:47:02,njRat,https://t.co/Br1lTL1lHq,4ee56e3018c511736fea3c1f55cd01c26f0b3a26af8f41666ca2874c9a34ae44,127.0.0.1:5552
2019-09-07 06:47:03,njRat,https://t.co/JLWwIPFV1v,ce68ba5476618cf9d842ca729ed5d789151e9d9f26801710d4ddcca262ef0678,chucky.linkpc.net:5552
2019-09-07 05:32:03,njRat,https://t.co/H2lkeN5nT4,c1c14d7bac7d069029a68bf59b39c683bb512377ade15ca6aff696ba7d7a07cd,chucky.linkpc.net:5552
2019-09-07 04:02:03,Revenge,https://t.co/nci8En4Qce,d895c2062c671f079373e3860149ecda58dce34b72f11e48e1bbf30af43b9d98,161.129.67.149:333
2019-09-07 03:32:02,njRat,https://t.co/j94JVbVUAK,4755b4836cf060352f04a27f1cc9af2dba6f9b6a2103211237aaa716a0b1ad86,kshacker.ddns.net:5555
2019-09-07 03:17:19,njRat,https://t.co/HLOX4UWvwA,4755b4836cf060352f04a27f1cc9af2dba6f9b6a2103211237aaa716a0b1ad86,kshacker.ddns.net:5555
2019-09-07 03:17:02,njRat,https://t.co/xTYKgem4ve,ebb0dd0cd43dacce81d858b65b6b4c63a386874421b3261a0cd58e8b28348d95,dydwns2034.ze.am:6974
2019-09-07 02:32:02,Revenge,https://t.co/9jR424Oa9b,d895c2062c671f079373e3860149ecda58dce34b72f11e48e1bbf30af43b9d98,161.129.67.149:333
2019-09-07 00:17:20,njRat,https://t.co/HYWAnQC4Dt,24c7a7a192652c29e36ecd11172c5d53a33146165132edb4c2f5299dd15a62a3,jstvirus.ddns.net:5553
2019-09-07 00:17:03,njRat,https://t.co/yDDENtJDWO,24c7a7a192652c29e36ecd11172c5d53a33146165132edb4c2f5299dd15a62a3,jstvirus.ddns.net:5553
2019-09-06 23:17:03,njRat,https://t.co/UcIWq2WDDe,8c0985bbe6a625a93cec61397a98de09290ad6d9b921bec9e39a289270ff10ff,micorosoft.ddns.net:1122
2019-09-06 23:02:19,njRat,https://t.co/UROuFJrX9x,ee2ce3348dbbdaf23f1af6c7b0979a05b4e08ae5ac7fe583845ccc187ee0ad80,radi404.myq-see.com:1177
2019-09-06 23:02:03,njRat,https://t.co/IyamSEKi3F,a36ab2680c8bf56c2379e4096925042da1432d341388846b7bcac3cd583e367c,micorosoft.ddns.net:1122
2019-09-06 22:17:03,njRat,https://t.co/C97ryIvkAw,073c02061d8bf48068aee51a76d419ca98c99349d7420ceedd5ee12b14218015,chroms.linkpc.net:1996
2019-09-06 22:02:03,njRat,https://t.co/usYLy5ihU9,50a826d1c91a0115c5d6a7bed954a35f4107f69587990b7047ddf5e367b97f68,"127.0.0.1:5553,"
2019-09-06 21:02:02,njRat,https://t.co/sjmYEliGnu,b31ec0ae9590180b91220a65d62363dcb8be40671e24372f3a4818e711d1b4b9,apkandro.duckdns.org:1477
2019-09-06 20:55:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/rkl3ujGTUw,90033a2ffa6c0dfb3e606a1207aa8e67d39f2740db9864f9b7dcc711777ae99f,104.154.246.115:443
2019-09-06 19:47:19,njRat,https://t.co/7CN6mduJM9,cfccd3b869d45f16841174f1ba9ca0b5e5a4f1bcad02840a57a84321de46f7b4,"127.0.0.1:5553,"
2019-09-06 19:47:02,njRat,https://t.co/5lnU6OgGtA,cfccd3b869d45f16841174f1ba9ca0b5e5a4f1bcad02840a57a84321de46f7b4,"127.0.0.1:5553,"
2019-09-06 19:05:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/mLnSDU26TA,5a152a1ffd13baaa96fdd29912b4bbad03d2c14a16abed24d374db1b0d8a7f13,192.168.1.8:6666
2019-09-06 18:47:02,njRat,https://t.co/zUvAPwyt5T,cfccd3b869d45f16841174f1ba9ca0b5e5a4f1bcad02840a57a84321de46f7b4,"127.0.0.1:5553,"
2019-09-06 18:32:18,njRat,https://t.co/Ug2wLYuvE8,bae589ccc6791389aeb8bae845467abe5ffb982c30fab6e7073c152fb3a14c57,simou444.ddns.net:5552
2019-09-06 18:32:02,njRat,https://t.co/wJrtlwr4Ay,bae589ccc6791389aeb8bae845467abe5ffb982c30fab6e7073c152fb3a14c57,simou444.ddns.net:5552
2019-09-06 14:32:03,njRat,https://t.co/ceQlxe7tG9,b7067e7f16a0e70cc000f90539a5746169b3028229016f2798eb8ab58e61e9a5,wagdeasd.ddns.net:1177
2019-09-06 14:02:03,njRat,https://t.co/LQN57ICq59,978365cc9113ee97692f30cc38fcfb2e4937be38f285455e305b91fd40c2d6ff,wagdeasd.ddns.net:1177
2019-09-06 13:17:03,njRat,https://t.co/OXYJ9HYuzU,e73b69ff857a49ad0937d5b3755f3fc4b24710fc4ecc214f751f987c92fc97e2,salemtoumi39.ddns.net:5552
2019-09-06 12:17:03,njRat,https://t.co/rKjOJWV2z0,d48fe6eb1e6b85fc04107072320cfe194cde64212376ea8abb9c3a1d67585a3c,salemtoumi39.ddns.net:5552
2019-09-06 10:32:02,Revenge,https://t.co/kigGjXtpup,5062c5fd12daf44d82ea7eadaf440d3ac1ee43299871889f909041b45034b0c6,127.0.0.1:3333
2019-09-06 02:47:02,njRat,https://t.co/vjwZezfQ69,6c003000ece7ad921d2742da1c46e462835688eced2a4d170123a6a431871ca8,itachituff.duckdns.org:5557
2019-09-06 01:47:04,njRat,https://t.co/QwNiFtozV5,d4f515743b64822936466cf5be3b06a06673c848d194173e534ecb1eb6635728,anazwinaa.ddns.net:5553
2019-09-05 23:17:03,Revenge,https://t.co/mGDwX3vo6a,4f80f41b3a2055b47296e4a0992553248e015a3c8c81d13b9600aeb6389e332d,192.168.1.6:333
2019-09-05 23:02:19,Revenge,https://t.co/rCMDr4dQz1,289db1421e9f9d07dd3b7cc1991397052993a1f73424b6177f67b3e2adce3e7a,127.0.0.1:333
2019-09-05 23:02:03,njRat,https://t.co/3eDifOB3c0,42e84085a6dbf74b59dca645ce2cf15be277ecbb5e31484fd6ae42e0d8ec4b14,lemondeourien.ddns.net:1177
2019-09-05 22:35:03,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/HlCcrrc9aH,7434295049a970431aa7ec22d1e132be7dfe029b372eeafd38ec335d9f972858,104.154.246.115:443
2019-09-05 22:32:19,Revenge,https://t.co/GwiOURe9A6,289db1421e9f9d07dd3b7cc1991397052993a1f73424b6177f67b3e2adce3e7a,127.0.0.1:333
2019-09-05 22:32:03,Revenge,https://t.co/15512Oxhcw,289db1421e9f9d07dd3b7cc1991397052993a1f73424b6177f67b3e2adce3e7a,127.0.0.1:333
2019-09-05 21:55:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/M5j1ojPu3w,d527481222aa9e35f711501deb100f12c2e5247a2b98b56a2a9adccbf144e862,192.168.43.53:5555
2019-09-05 21:45:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/jOFrojtjll,d527481222aa9e35f711501deb100f12c2e5247a2b98b56a2a9adccbf144e862,192.168.43.53:5555
2019-09-05 21:25:02,PowerShell_Meterpreter_Reverse_TCP_x86,https://t.co/dZ7qbFPxOu,17aac60b525b3a8746682dd897650c8b987c578c29fde0b5a72a8fcf7b5c68b9,192.168.43.53:5555
2019-09-05 18:17:03,njRat,https://t.co/RxP2GgqnO2,12c8e1e812a782abfee1ad1eee923a3138040283ab3bae3bd16d3d8955cb6c65,"127.0.0.1:5553,"
2019-09-05 17:32:02,njRat,https://t.co/WYzn1RlMiT,12c8e1e812a782abfee1ad1eee923a3138040283ab3bae3bd16d3d8955cb6c65,"127.0.0.1:5553,"
2019-09-05 17:20:03,PowerShell_Empire_Agent,https://t.co/bcSMc2BHgv,063b560772ebd7b65436a49d3a3e025255848888260eaabfd1ff59040ba511f5,192.168.1.47:80
2019-09-05 14:02:02,njRat,https://t.co/5tUuwkzD5U,2e15d924cd8317b0ff36b163045bec24d8f3f9cc1e10a49be2a2bfb4960ac6c1,secuf.sytes.net:1177
2019-09-05 13:27:50,atraps,https://t.co/Vx2X7jAC2k,f5a8685534f3b1ac9e78031ede70b2cad673c813ab124d7a9975d45a6a2d82ff,127.0.0.1:80
2019-09-05 13:27:34,atraps,https://t.co/6B9XQjstIC,f5a8685534f3b1ac9e78031ede70b2cad673c813ab124d7a9975d45a6a2d82ff,127.0.0.1:80
2019-09-05 13:16:43,atraps,https://t.co/LKmayMrnVj,6409048ee06299e4876d33fee26881a5e02bd13701f22f0f2dc009839c4ffbf8,amazon34.linkpc.net:1000
2019-09-05 12:47:02,njRat,https://t.co/dFgBPA6nQ9,4c790fff0aa6e2c7ab72f4b978b5f6bba143112ef928313998eafa1659e47e50,127.0.0.1:1199
2019-09-05 12:17:02,njRat,https://t.co/sujHgglRpe,7f735f70e06ed52bce1e1d4f06f3a59f19c21eb0cd93b3998c6081968e790a9f,127.0.0.1:5555
2019-09-05 05:02:02,Revenge,https://t.co/7CmR0bCv5z,5d65c7ba282dcab8215ec9798082086ddcc07e94bd868869ef36c633597c37b9,127.0.0.1:333
2019-09-05 02:17:03,Revenge,https://t.co/cuPEsISXHI,5d65c7ba282dcab8215ec9798082086ddcc07e94bd868869ef36c633597c37b9,127.0.0.1:333
2019-09-05 01:02:03,njRat,https://t.co/v6IsAMWFD8,9b13057036feddbe7c9723c0fcc95113e0fa7320c348b48f7964a6fa81f6e84f,192.168.1.2:1177
2019-09-04 23:02:35,njRat,https://t.co/qsrCU3w6u0,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 23:02:19,njRat,https://t.co/K72O9SMgCA,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 23:02:03,njRat,https://t.co/G2phzJvlp7,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 22:32:02,njRat,https://t.co/nfdSX170JD,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 22:17:35,njRat,https://t.co/PEYwiNKLyx,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 22:17:19,njRat,https://t.co/hk2ifjBHBL,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 22:17:03,njRat,https://t.co/Wnc69yfMPB,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 22:02:02,njRat,https://t.co/prjDK1UbyD,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 03:32:03,njRat,https://t.co/RSVwawkZsL,cda2a471052a651715ce3cb7dae43520b3b75fd18bea563f342b876ea1e4795f,192.168.1.6:1177
2019-09-04 02:40:58,GruntStager,https://t.co/B6WXy2Lwuk,29dfb5ec106414f29af346333d8ce5cce7e8f72d1c72537bce34567a7060fc99,198.211.113.157:8080
2019-09-04 02:40:41,njRat,https://t.co/LgYa5wXVK2,f2c3d454457ce9e24a183a9e950d0c32ee7e3095d7195533220cdb61326f8207,192.168.1.3:1177
2019-09-04 02:32:19,njRat,https://t.co/40Xg9PMm5w,f2c3d454457ce9e24a183a9e950d0c32ee7e3095d7195533220cdb61326f8207,192.168.1.3:1177
2019-09-04 02:32:03,njRat,https://t.co/kQ7GzaknOj,f2c3d454457ce9e24a183a9e950d0c32ee7e3095d7195533220cdb61326f8207,192.168.1.3:1177
2019-09-04 01:25:02,PowerShell_Meterpreter_Reverse_TCP_x64,https://t.co/0LK4MVnn1L,fa8191fe40802171196a291d3359e7dd7a357e936e57b918b7ed0390cf679d5b,24.246.48.117:5443
2019-09-04 00:32:03,NanoCore,https://t.co/4EIDjiBXee,341c1e0aaf2c0b503fff0b312bf699723609b6cc0c451db1d216d98818bb1d56,"nanocoreteststhep.ddns.net:1085,127.0.0.1:1085,"
2019-09-02 16:17:02,njRat,https://t.co/pwSiwuBjRX,a9fd67a0f1e869e0bf5fdd731cddf15b3c29601779ed96bc051bcf88b3099cdf,kexxkok-47488.portmap.io:47488
2019-09-02 15:17:03,njRat,https://t.co/MazHIlUOci,534af32706cc728c2a5574e7b6b6c529aee899dac6210dcb69be204a43f00cc9,127.0.0.1:7777
2019-09-02 14:27:43,njRat,https://t.co/fM5oHSuCcu,ce294ee431ad2f47ecdeaa3cd5ef9aee2f4bc44fa074eabe5405df75a08cd317,localhost:11111
2019-09-02 14:27:27,njRat,https://t.co/4KkO0plKCs,b898d48852d7ea802787fa9674e58f4ff4261f354cc87df0aed2821da242ea2e,"127.0.0.1:5888,"
2019-09-02 14:27:11,njRat,https://t.co/zUFRxYqhGe,14d7455f3f9cb6bba4fa38c7885f69d6d0933a4936d23900300aac14a2ad5b7a,googlechroome.sytes.net:9898
2019-09-02 14:26:54,njRat,https://t.co/VNbHMKAVfX,cc45a1a67eab6bc6a18efd77cf0b431fb6c86d319d805f522ec364841f31c861,"127.0.0.1:5553,197.55.38.166"
2019-09-02 14:26:38,njRat,https://t.co/K4Jj9xvfRS,f94a55f17127fe4cde84fda8fc0f448e7df88ea4c56e6e758c894b586a9e1f5b,Flamngo.dynu.net:7711
2019-09-02 14:26:21,njRat,https://t.co/Rt5z8AEjwZ,b898d48852d7ea802787fa9674e58f4ff4261f354cc87df0aed2821da242ea2e,"127.0.0.1:5888,"
2019-09-02 14:26:04,njRat,https://t.co/64ErDZuTNv,ad1b6e816a37f67839cf16f01a50941eb8a6800181b889ff10874f39e7b0254d,googlechroome.sytes.net:9898
2019-09-02 14:25:48,njRat,https://t.co/rzJReONjN2,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:25:31,njRat,https://t.co/uBij2SQuId,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:25:15,njRat,https://t.co/qHeAwz8DRZ,d972767f888c9e2d696d36a89339330334161a52482f7060190d042525f94ae2,iphosttype.sytes.net:1090
2019-09-02 14:24:58,njRat,https://t.co/XyVIejl9lc,b3cd73a27b25a4544c4fc4140238de8dd3f05089eafb072a556513344c7721a8,DrSkw.dynu.net:9898
2019-09-02 14:24:41,njRat,https://t.co/exV6bjrIOg,55bb01cd1826727ac2e0e2851a6bf056c8c13b01c9013d57fef85e69d7610cd9,team-hacker.ddns.net:5656
2019-09-02 14:24:25,njRat,https://t.co/QSHLAaKZcP,1c1335f5f18dada8f677b098567d453dc59107c7b8a7a05a5fba7bef983f60e6,g3ntle.ddns.net:5552
2019-09-02 14:24:08,njRat,https://t.co/xYuYnZz4Mw,52d171e00c271461e96ad95e52c8836ebf8862122e86eaa0c53710ad3371f864,server.exe:55
2019-09-02 14:23:51,njRat,https://t.co/62cLi6zZWW,bb6cd26e9ab509f4c1aab9a00357d79222c6f4f9ab5510a2850195ed6111fa4c,asamira.duckdns.org:6903
2019-09-02 14:23:34,njRat,https://t.co/jqzTZKsNdE,0954e69a840835586e3bd63286a8641fc68cb667f9e2beb4361a292b0b511e4d,wjddnr.0pe.kr:5552
2019-09-02 14:23:18,njRat,https://t.co/24mBwLbKU2,7cac45345e0ec7e1c074875cf5fccbdd5296f275c6386174eba28fa2a4ccc650,"127.0.0.1:5553,"
2019-09-02 14:23:01,njRat,https://t.co/KEVLUgwv5Y,f2b23ac179716d89fccb0c5e8e612710112da2712b8badb7f1dce8d2c8591e5d,"eaglecoder.duckdns.org:5552,osmanlimparatorlugu.duckdns.org"
2019-09-02 14:22:43,njRat,https://t.co/4g0Fkwqj7R,b898d48852d7ea802787fa9674e58f4ff4261f354cc87df0aed2821da242ea2e,"127.0.0.1:5888,"
2019-09-02 14:22:27,njRat,https://t.co/tZkKsCwXMs,ef26095688d84a0d0c510137c0c43095e85ba8a692483833e4c6c64151dd8a87,ovh.servehttp.com:9898
2019-09-02 14:22:11,njRat,https://t.co/Ops4NxL1gV,7cac45345e0ec7e1c074875cf5fccbdd5296f275c6386174eba28fa2a4ccc650,"127.0.0.1:5553,"
2019-09-02 14:21:54,njRat,https://t.co/IiShfE1XP9,93536259b4cddcc752e055679f1dda834a21fea7bf16b036c256dcf7517c25d5,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:21:37,njRat,https://t.co/nWFabOwUue,dc894fe3e0e124971ad68b7e55c5c2988bc65e5118009852365884f3de5f372a,"elven3316.ddns.net:5553,"
2019-09-02 14:21:21,njRat,https://t.co/81XiKNSYd6,3236bf45de757ad8c5e073382cdba72a36d71554cdb9c8dee81c90618cf5b94a,server.exe:55
2019-09-02 14:21:05,njRat,https://t.co/q5CKyMvo6V,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:20:48,njRat,https://t.co/c09VlBrybT,cc45a1a67eab6bc6a18efd77cf0b431fb6c86d319d805f522ec364841f31c861,"127.0.0.1:5553,197.55.38.166"
2019-09-02 14:20:32,njRat,https://t.co/YCVoHJlQfa,4a3f95f69104529129fff707973dec1f03014a43edb1b1e6f3c4ec5035207afe,"127.0.0.1:5553,"
2019-09-02 14:20:16,njRat,https://t.co/NY0cbpD0DZ,a6cf5d278a3a466a47b2f17cd6a3619ae8698dee5925f6140ed06adc9186dc7c,Flamngo.dynu.net:7711
2019-09-02 14:19:59,njRat,https://t.co/EBRCVZqZww,75244831a2e5e48213f7d6eea812be981f96ed8f7b04a110d5f9725f356b7ea2,192.168.1.42:5553
2019-09-02 14:19:42,njRat,https://t.co/WnbGy2ACds,d28da567247708a648ff9bbcce3c0eb0033c5e594cee7961559e3a02b12a7bf9,i3mk.myq-see.com:5552
2019-09-02 14:19:24,njRat,https://t.co/sMDYJlR1tS,84784040fd03f037de3ddffc1ff7ec526b8a8db14759d4e4901d53ebac9f35df,127.0.0.1:2500
2019-09-02 14:19:07,njRat,https://t.co/XkrthboawS,7de35a5263f6f363f54cf6170b608c5838944e696c971262dd4cb8f012f9ab4e,127.0.0.1:1177
2019-09-02 14:18:51,njRat,https://t.co/kUFTpIMfeH,bfab4089a27f419e1aa9daf12e00e79ed431607052d776a60b4afe8b4a73e16a,qifxb.zapto.org:9898
2019-09-02 14:18:35,njRat,https://t.co/tsKgIBjOHH,acb077b31a124bfabb5d2cfca04bfe823090e55cb3873e24df2f01612d194ebd,127.0.0.1:12323
2019-09-02 14:18:18,njRat,https://t.co/BraLLMQZzl,d972767f888c9e2d696d36a89339330334161a52482f7060190d042525f94ae2,iphosttype.sytes.net:1090
2019-09-02 14:18:01,njRat,https://t.co/kaXp2Gz71G,17a555b3bead3fae89467e6ea17f11923b33d4399e84d79308626baaea9acea8,queda212.ducdns.org:55
2019-09-02 14:17:45,njRat,https://t.co/FyBPXhzXg4,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:17:28,njRat,https://t.co/bcBqvYJtAj,3a8ad9037b021d144369e90c83e1069f0221565691dded1f76048b2d0c711220,t59y9.ddns.net:5552
2019-09-02 14:17:12,njRat,https://t.co/iOlqQg89dB,e5d932a69f75aaf461b0a6a9178067b949f6df7d01496097b2955c3ef648c140,"skizo.3utilities.com:5553,"
2019-09-02 14:16:55,njRat,https://t.co/9FmKgmPKU6,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:16:37,njRat,https://t.co/uvxLRMqUFN,deabfa83391045c9a428c43fd8d2aa651905bfcc3964101702db692a31d8f365,"1maxfck.kro.kr:2019,"
2019-09-02 14:16:21,njRat,https://t.co/uiV5Je8zqT,b898d48852d7ea802787fa9674e58f4ff4261f354cc87df0aed2821da242ea2e,"127.0.0.1:5888,"
2019-09-02 14:16:04,njRat,https://t.co/eSyx54O8TF,ad1b6e816a37f67839cf16f01a50941eb8a6800181b889ff10874f39e7b0254d,googlechroome.sytes.net:9898
2019-09-02 14:15:48,njRat,https://t.co/Y8HcnVHeBF,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:15:31,njRat,https://t.co/BMseHgrZpb,1c808156dc881fbbc5d4d7971dba28787b6d43439638b3a2939cf8a60bd64167,"die595tack067-39252.portmap.io:39252,"
2019-09-02 14:15:14,njRat,https://t.co/JnQ9hdqhJa,f54b24e6fe871c2e498879940999e236f430ac90f64ed2a43bdacf268e26b81f,127.0.0.1:55
2019-09-02 14:14:57,njRat,https://t.co/Z0bhlkhu8b,08b7fd7f94db13d890f81964669227f7455e6a21ec98d6032747eb05c2bfc62a,l38rbl.dynu.net:9898
2019-09-02 14:14:40,njRat,https://t.co/MvHHFivaw0,7de35a5263f6f363f54cf6170b608c5838944e696c971262dd4cb8f012f9ab4e,127.0.0.1:1177
2019-09-02 14:14:22,njRat,https://t.co/R5GxYsj56K,ab744dbc07106e03d4eed17ecd6577c59aff3b97856681cffa4a58fd5f44a7fd,:1982
